isHome,shotType,goalType,situation,shootoutOrder,bodyPart,goalMouthLocation,xg,xgot,id,time,timeSeconds,incidentType,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,player.name,player.firstName,player.lastName,player.slug,player.shortName,player.position,player.jerseyNumber,player.userCount,player.gender,player.sofascoreId,player.id,player.fieldTranslations.nameTranslation.ar,player.fieldTranslations.nameTranslation.ru,player.fieldTranslations.shortNameTranslation.ar,player.fieldTranslations.shortNameTranslation.ru,playerCoordinates.x,playerCoordinates.y,playerCoordinates.z,goalMouthCoordinates.x,goalMouthCoordinates.y,goalMouthCoordinates.z,goalkeeper.name,goalkeeper.slug,goalkeeper.shortName,goalkeeper.position,goalkeeper.jerseyNumber,goalkeeper.userCount,goalkeeper.gender,goalkeeper.sofascoreId,goalkeeper.id,goalkeeper.fieldTranslations.nameTranslation.ar,goalkeeper.fieldTranslations.nameTranslation.bn,goalkeeper.fieldTranslations.nameTranslation.hi,goalkeeper.fieldTranslations.nameTranslation.ru,goalkeeper.fieldTranslations.shortNameTranslation.ar,goalkeeper.fieldTranslations.shortNameTranslation.bn,goalkeeper.fieldTranslations.shortNameTranslation.hi,goalkeeper.fieldTranslations.shortNameTranslation.ru,draw.start.x,draw.start.y,draw.end.x,draw.end.y,draw.goal.x,draw.goal.y,player.fieldTranslations.nameTranslation.bn,player.fieldTranslations.nameTranslation.hi,player.fieldTranslations.shortNameTranslation.bn,player.fieldTranslations.shortNameTranslation.hi,blockCoordinates.x,blockCoordinates.y,blockCoordinates.z,draw.block.x,draw.block.y,addedTime,match_id,goalkeeper.firstName,goalkeeper.lastName
True,block,,assisted,,left-foot,low-left,0.031134493649006,0.0,7578618,43,2546,shot,3,154,2546,Thapelo Maseko,,,thapelo-maseko,T. Maseko,M,33,1887,M,himdgz,1179164,ثابيلو ماسيكو,Тхапело Масеко,ث. ماسيكو,Т. Масеко,20.6,71.3,0,0,54.1,19.0,Kim Seung-gyu,kim-seung-gyu,K. Seung-gyu,G,81,631.0,M,fyzynb,235686.0,كيم سيونج جيو,সেউং-গিউ কিম,सुंग-ग्यू किम,Ким Сын Кю,كيم سيونج جيو,এস. কিম,एस. किम,К. Сын Кю,71.3,20.6,45.9,0,45.9,81.0,,,,,15.9,65.5,0.0,65.5,15.9,,15186744,Kim,Seung-gyu
True,miss,,set-piece,,right-foot,right,0.025005983188748,0.0,7578617,42,2490,shot,4,210,2490,Relebohile Mofokeng,,,relebohile-mofokeng,R. Mofokeng,M,38,23453,M,fpskwx,1564998,ريليبوهيلي موفوكينج,Релебохиле Мофокенг,ر. موفوكينج,Р. Мофокенг,22.9,34.2,0,0,37.5,34.7,Kim Seung-gyu,kim-seung-gyu,K. Seung-gyu,G,81,631.0,M,fyzynb,235686.0,كيم سيونج جيو,সেউং-গিউ কিম,सुंग-ग्यू किम,Ким Сын Кю,كيم سيونج جيو,এস. কিম,एस. किम,К. Сын Кю,34.2,22.9,62.5,0,62.5,65.3,রেলেবোহিল মোফোকেং,रेलेबोहिले मोफोकेंग,আর. মোফোকেং,आर. मोफोकेंग,,,,,,,15186744,Kim,Seung-gyu
True,miss,,fast-break,,left-foot,high,0.040215857326984,0.0,7578611,39,2296,shot,7,404,2296,Thapelo Maseko,,,thapelo-maseko,T. Maseko,M,33,1887,M,himdgz,1179164,ثابيلو ماسيكو,Тхапело Масеко,ث. ماسيكو,Т. Масеко,26.0,56.5,0,0,48.7,62.5,Kim Seung-gyu,kim-seung-gyu,K. Seung-gyu,G,81,631.0,M,fyzynb,235686.0,كيم سيونج جيو,সেউং-গিউ কিম,सुंग-ग्यू किम,Ким Сын Кю,كيم سيونج جيو,এস. কিম,एस. किम,К. Сын Кю,56.5,26.0,51.3,0,51.3,37.5,,,,,,,,,,,15186744,Kim,Seung-gyu
False,miss,,assisted,,right-foot,close-left,0.018266240134835,0.0,7578605,34,2020,shot,12,680,2020,Hwang Hee-chan,Hwang,Hee-chan,hwang-hee-chan,H. Hee-chan,F,11,7242,M,Hwangso,786186,هوانغ هي-تشان,Хван Хи Чан,هوانغ هي-تشان,Х. Хи Чан,29.1,37.6,0,0,58.5,16.7,Ronwen Williams,ronwen-williams,R. Williams,G,30,3307.0,M,shtig3,539792.0,رونوين ويليامز,"উইলিয়ামস, রনওয়েন","विलियम्स, रोनवेन",Ронвен Уильямс,ر. ويليامز,আর. উইলিয়ামস,आर. विलियम्स,Р. Уильямс,37.6,29.1,41.5,0,41.5,83.3,হি-চ্যান হোয়াং,ही-चान ह्वांग,এইচ. হোয়াং,एच. ह्वांग,,,,,,,15186744,Ronwen,Williams
True,save,,fast-break,,left-foot,low-centre,0.57916927337646,0.20412892103195,7578598,30,1789,shot,16,911,1789,Evidence Makgopa,Evidence,Makgopa,evidence-makgopa,E. Makgopa,F,17,1982,M,tdbak4,1022170,إيفيدنس ماكجوبا,Эвиденс Макгопа,إ. ماكجوبا,Э. Макгопа,9.1,49.1,0,0,50.7,11.4,Kim Seung-gyu,kim-seung-gyu,K. Seung-gyu,G,81,631.0,M,fyzynb,235686.0,كيم سيونج جيو,সেউং-গিউ কিম,सुंग-ग्यू किम,Ким Сын Кю,كيم سيونج جيو,এস. কিম,एस. किम,К. Сын Кю,49.1,9.1,49.3,0,49.3,88.6,এভিডেন্স মাকগোপা,एविडेंस मक्गोपा,ই. মাকগোপা,ई. मक्गोपा,1.6,49.1,0.0,49.1,1.6,,15186744,Kim,Seung-gyu
True,save,,fast-break,,left-foot,low-centre,0.044074073433876,0.016837816685438,7578597,30,1786,shot,16,914,1786,Thalente Mbatha,Thalente,Mbatha,thalente-mbatha,T. Mbatha,M,16,1692,M,cewed6,1014410,تالينتي مباثا,Тхаленте Мбатха,ت. مباثا,Т. Мбатха,22.0,64.0,0,0,50.2,18.4,Kim Seung-gyu,kim-seung-gyu,K. Seung-gyu,G,81,631.0,M,fyzynb,235686.0,كيم سيونج جيو,সেউং-গিউ কিম,सुंग-ग्यू किम,Ким Сын Кю,كيم سيونج جيو,এস. কিম,एस. किम,К. Сын Кю,64.0,22.0,49.8,0,49.8,81.6,,,,,2.7,52.5,0.0,52.5,2.7,,15186744,Kim,Seung-gyu
True,save,,corner,,right-foot,low-centre,0.027296043932438,0.029785199090838,7578579,20,1154,shot,26,1546,1154,Oswin Appollis,Oswin,Appollis,oswin-appollis,O. Appollis,M,12,4864,M,b747w6,984505,أوسوين أبوليس,Освин Апполис,أ. أبوليس,О. Апполис,23.7,32.7,0,0,51.5,15.8,Kim Seung-gyu,kim-seung-gyu,K. Seung-gyu,G,81,631.0,M,fyzynb,235686.0,كيم سيونج جيو,সেউং-গিউ কিম,सुंग-ग्यू किम,Ким Сын Кю,كيم سيونج جيو,এস. কিম,एस. किम,К. Сын Кю,32.7,23.7,48.5,0,48.5,84.2,,,,,2.0,48.7,0.0,48.7,2.0,,15186744,Kim,Seung-gyu
True,block,,fast-break,,left-foot,low-centre,0.13537962734699,0.0,7578578,19,1102,shot,27,1598,1102,Thapelo Maseko,,,thapelo-maseko,T. Maseko,M,33,1887,M,himdgz,1179164,ثابيلو ماسيكو,Тхапело Масеко,ث. ماسيكو,Т. Масеко,13.5,60.5,0,0,50.0,19.0,Kim Seung-gyu,kim-seung-gyu,K. Seung-gyu,G,81,631.0,M,fyzynb,235686.0,كيم سيونج جيو,সেউং-গিউ কিম,सुंग-ग्यू किम,Ким Сын Кю,كيم سيونج جيو,এস. কিম,एस. किम,К. Сын Кю,60.5,13.5,50.0,0,50.0,81.0,,,,,11.4,58.8,0.0,58.8,11.4,,15186744,Kim,Seung-gyu
True,miss,,assisted,,head,right,0.054189834743738,0.0,7578430,14,831,shot,32,1869,831,Evidence Makgopa,Evidence,Makgopa,evidence-makgopa,E. Makgopa,F,17,1982,M,tdbak4,1022170,إيفيدنس ماكجوبا,Эвиденс Макгопа,إ. ماكجوبا,Э. Макгопа,10.0,51.2,0,0,33.5,4.2,Kim Seung-gyu,kim-seung-gyu,K. Seung-gyu,G,81,631.0,M,fyzynb,235686.0,كيم سيونج جيو,সেউং-গিউ কিম,सुंग-ग्यू किम,Ким Сын Кю,كيم سيونج جيو,এস. কিম,एस. किम,К. Сын Кю,51.2,10.0,66.5,0,66.5,95.8,এভিডেন্স মাকগোপা,एविडेंस मक्गोपा,ই. মাকগোপা,ई. मक्गोपा,,,,,,,15186744,Kim,Seung-gyu
False,miss,,assisted,,left-foot,right,0.076029255986214,0.0,7578363,8,423,shot,38,2277,423,Kang-in Lee,,,kang-in-lee,K. Lee,M,7,34357,M,kanginlee,917087,كانغ إن لي,Кан-ин Ли,ك. لي,К. Ли,13.0,54.6,0,0,40.3,18.1,Ronwen Williams,ronwen-williams,R. Williams,G,30,3307.0,M,shtig3,539792.0,رونوين ويليامز,"উইলিয়ামস, রনওয়েন","विलियम्स, रोनवेन",Ронвен Уильямс,ر. ويليامز,আর. উইলিয়ামস,आर. विलियम्स,Р. Уильямс,54.6,13.0,59.7,0,59.7,81.9,ক্যাং-ইন লি,कांग-इन ली,কে. লি,के. ली,,,,,,,15186744,Ronwen,Williams
False,miss,,assisted,,right-foot,left,0.20753446221352,0.0,7578422,7,419,shot,39,2281,419,Hyeon-gyu Oh,,,hyun-gyu-oh,H. Oh,F,9,9750,M,ce86qw,1010634,هيون-غيو أوه,О Хён Кю,هيون-غيو أوه,О Хён Кю,3.8,55.5,0,0,80.5,8.3,Ronwen Williams,ronwen-williams,R. Williams,G,30,3307.0,M,shtig3,539792.0,رونوين ويليامز,"উইলিয়ামস, রনওয়েন","विलियम्स, रोनवेन",Ронвен Уильямс,ر. ويليامز,আর. উইলিয়ামস,आर. विलियम्स,Р. Уильямс,55.5,3.8,19.5,0,19.5,91.7,হিয়ুন-গিউ ওহ,ह्युन-ग्यू ओह,,,4.2,27.8,0.0,27.8,4.2,,15186744,Ronwen,Williams
True,block,,corner,,left-foot,low-left,0.053279541432858,0.0,7578361,6,335,shot,40,2365,335,Relebohile Mofokeng,,,relebohile-mofokeng,R. Mofokeng,M,38,23453,M,fpskwx,1564998,ريليبوهيلي موفوكينج,Релебохиле Мофокенг,ر. موفوكينج,Р. Мофокенг,20.9,61.3,0,0,52.8,19.0,Kim Seung-gyu,kim-seung-gyu,K. Seung-gyu,G,81,631.0,M,fyzynb,235686.0,كيم سيونج جيو,সেউং-গিউ কিম,सुंग-ग्यू किम,Ким Сын Кю,كيم سيونج جيو,এস. কিম,एस. किम,К. Сын Кю,61.3,20.9,47.2,0,47.2,81.0,রেলেবোহিল মোফোকেং,रेलेबोहिले मोफोकेंग,আর. মোফোকেং,आर. मोफोकेंग,11.9,55.2,0.0,55.2,11.9,,15186744,Kim,Seung-gyu
False,save,,corner,,head,low-left,0.034543167799711,0.0,7578353,2,108,shot,44,2592,108,Kim Min-jae,Kim,Min-jae,kim-min-jae,K. Min-jae,D,3,18912,M,kiminjae3,896569,كيم مين جاي,Ким Мин-джэ,كيم مين جاي,К. Мин-джэ,8.1,43.6,0,0,52.8,19.0,Ronwen Williams,ronwen-williams,R. Williams,G,30,3307.0,M,shtig3,539792.0,رونوين ويليامز,"উইলিয়ামস, রনওয়েন","विलियम्स, रोनवेन",Ронвен Уильямс,ر. ويليامز,আর. উইলিয়ামস,आर. विलियम्स,Р. Уильямс,43.6,8.1,47.2,0,47.2,81.0,মিন-জায়ে কিম,मिन-जे किम,এম. কিম,एम. किम,0.90000000000001,46.7,0.0,46.7,0.90000000000001,,15186744,Ronwen,Williams
False,goal,regular,assisted,,right-foot,high-left,0.21110399067402,0.71202689409256,7578837,90,5587,shot,1,713,187,Álvaro Fidalgo,Alvaro,Fidalgo,alvaro-fidalgo,Á. Fidalgo,M,15,7131,M,zt7rwd,838629,ألفارو فيدالغو,Альваро Фидальго,أ. فيدالغو,А. Фидальго,14.9,53.4,0,0,52.7,24.7,Matěj Kovář,matej-kovar,M. Kovář,G,32,2459.0,M,fpq9qp,927366.0,ماتاي كوفار,ম্যাথিউ কোভার,मातेज कोवर,Матей Коварж,م. كوفار,এম. কোভার,एम. कोवर,М. Коварж,53.4,14.9,47.3,0,47.3,75.3,,,,,,,,,,4.0,15186732,Matej,Kovar
False,save,,assisted,,left-foot,low-centre,0.10150680691004,0.16129384934902,7578836,90,5584,shot,1,716,184,Santiago Giménez,,,santiago-gimenez,S. Giménez,F,7,40587,M,sant.gimenez,892141,سانتياغو خيمينيز,Сантьяго Хименес,س. خيمينيز,С. Хименес,6.5,60.3,0,0,49.5,3.8,Matěj Kovář,matej-kovar,M. Kovář,G,32,2459.0,M,fpq9qp,927366.0,ماتاي كوفار,ম্যাথিউ কোভার,मातेज कोवर,Матей Коварж,م. كوفار,এম. কোভার,एम. कोवर,М. Коварж,60.3,6.5,50.5,0,50.5,96.2,সান্তিয়াগো জিমেনেজ,सैंटियागो गिमेनेज़,এস. জিমেনেজ,एस. गिमेनेज़,4.8,58.2,0.0,58.2,4.8,4.0,15186732,Matej,Kovar
True,miss,,assisted,,right-foot,high-left,0.013980547897518,0.0,7578833,90,5545,shot,1,755,145,David Douděra,David,Doudera,david-doudera,D. Doudera,M,21,249,M,nu3eqx,891442,ديفيد دوديرا,Давид Доудера,د. دوديرا,Д. Доудера,4.3,27.6,0,0,59.5,68.1,Guillermo Ochoa,guillermo-ochoa,G. Ochoa,G,,11869.0,M,GuiOchoa,15497.0,غييرمو أوتشوا,গুইলারমো ওচোয়া,गिलर्मो ओचोआ,Гильермо Очоа,غ. أوتشوا,জি. ওচোয়া,जी. ओचोआ,Г. Очоа,27.6,4.3,40.5,0,40.5,31.9,ডেভিড ডুডেরা,डेविड डौडेरा,ডি. ডুডেরা,डी. डौडेरा,,,,,,3.0,15186732,,
True,miss,,regular,,right-foot,close-left,0.034671388566494,0.0,7578832,90,5477,shot,1,823,77,Pavel Šulc,,,pavel-sulc,P. Šulc,F,10,4379,M,q442kk,957604,بافيل شولتس,Павел Шульц,ب. شولتس,П. Шульц,26.8,53.6,0,0,58.0,2.8,Guillermo Ochoa,guillermo-ochoa,G. Ochoa,G,,11869.0,M,GuiOchoa,15497.0,غييرمو أوتشوا,গুইলারমো ওচোয়া,गिलर्मो ओचोआ,Гильермо Очоа,غ. أوتشوا,জি. ওচোয়া,जी. ओचोआ,Г. Очоа,53.6,26.8,42.0,0,42.0,97.2,,,,,17.1,48.2,0.0,48.2,17.1,2.0,15186732,,
True,miss,,regular,,right-foot,left,0.016884902492166,0.0,7578793,81,4801,shot,10,599,2101,David Douděra,David,Doudera,david-doudera,D. Doudera,M,21,249,M,nu3eqx,891442,ديفيد دوديرا,Давид Доудера,د. دوديرا,Д. Доудера,30.7,61.9,0,0,60.3,5.6,Guillermo Ochoa,guillermo-ochoa,G. Ochoa,G,,11869.0,M,GuiOchoa,15497.0,غييرمو أوتشوا,গুইলারমো ওচোয়া,गिलर्मो ओचोआ,Гильермо Очоа,غ. أوتشوا,জি. ওচোয়া,जी. ओचोआ,Г. Очоа,61.9,30.7,39.7,0,39.7,94.4,ডেভিড ডুডেরা,डेविड डौडेरा,ডি. ডুডেরা,डी. डौडेरा,,,,,,,15186732,,
False,miss,,throw-in-set-piece,,head,high,0.05489943921566,0.0,7578763,77,4612,shot,14,788,1912,Julián Quiñones,Julian,Quinones,julian-quinones,J. Quiñones,F,33,45809,M,julianquinones33,843114,جوليان كينونيس,Хулиан Киньонес,ج. كينونيس,Х. Киньонес,8.9,39.9,0,0,54.8,79.2,Matěj Kovář,matej-kovar,M. Kovář,G,32,2459.0,M,fpq9qp,927366.0,ماتاي كوفار,ম্যাথিউ কোভার,मातेज कोवर,Матей Коварж,م. كوفار,এম. কোভার,एम. कोवर,М. Коварж,39.9,8.9,45.2,0,45.2,20.8,জুলিয়ান কুইনোনস,जूलियन क्वीनोनेस,জে. কুইনোনস,जे. क्वीनोनेस,,,,,,,15186732,Matej,Kovar
True,miss,,corner,,right-foot,high,0.013876913115382,0.0,7578663,68,4041,shot,23,1359,1341,David Douděra,David,Doudera,david-doudera,D. Doudera,M,21,249,M,nu3eqx,891442,ديفيد دوديرا,Давид Доудера,د. دوديرا,Д. Доудера,25.0,48.3,0,0,47.4,80.6,Raúl Rangel,jose-rangel,R. Rangel,G,1,3667.0,M,ekj3p4,990408.0,راؤول رانغيل,,,Рауль Ранхель,ر. رانغيل,,,Р. Ранхель,48.3,25.0,52.6,0,52.6,19.4,ডেভিড ডুডেরা,डेविड डौडेरा,ডি. ডুডেরা,डी. डौडेरा,,,,,,,15186732,,
False,goal,regular,fast-break,,right-foot,low-centre,0.76225960254669,0.99454861879349,7578657,61,3631,shot,30,1769,931,Julián Quiñones,Julian,Quinones,julian-quinones,J. Quiñones,F,33,45809,M,julianquinones33,843114,جوليان كينونيس,Хулиан Киньонес,ج. كينونيس,Х. Киньонес,3.8,48.5,0,0,49.4,1.3,Matěj Kovář,matej-kovar,M. Kovář,G,32,2459.0,M,fpq9qp,927366.0,ماتاي كوفار,ম্যাথিউ কোভার,मातेज कोवर,Матей Коварж,م. كوفار,এম. কোভার,एम. कोवर,М. Коварж,48.5,3.8,50.6,0,50.6,98.7,জুলিয়ান কুইনোনস,जूलियन क्वीनोनेस,জে. কুইনোনস,जे. क्वीनोनेस,,,,,,,15186732,Matej,Kovar
True,block,,throw-in-set-piece,,left-foot,low-centre,0.029682729393244,0.0,7578655,61,3602,shot,30,1798,902,Michal Sadílek,Michal,Sadilek,michal-sadilek,M. Sadílek,M,23,590,M,j8ht7r,825731,ميشال ساديليك,Михал Садилек,م. ساديليك,М. Садилек,25.9,63.2,0,0,50.6,19.0,Raúl Rangel,jose-rangel,R. Rangel,G,1,3667.0,M,ekj3p4,990408.0,راؤول رانغيل,,,Рауль Ранхель,ر. رانغيل,,,Р. Ранхель,63.2,25.9,49.4,0,49.4,81.0,মিচল সাদিলেক,मिशल साडिलेक,এম. সাদিলেক,एम. साडिलेक,19.4,59.7,0.0,59.7,19.4,,15186732,,
False,goal,regular,assisted,,left-foot,low-left,0.42623680830002,0.43598175048828,7578648,55,3254,shot,36,2146,554,Mateo Chávez,Mateo Chávez,,mateo-chavez,M. Chávez,D,5,4808,M,kmcrug,1638685,ماتيو تشافيز,Матео Чавес,م. تشافيز,М. Чавес,10.2,62.6,0,0,52.0,4.4,Matěj Kovář,matej-kovar,M. Kovář,G,32,2459.0,M,fpq9qp,927366.0,ماتاي كوفار,ম্যাথিউ কোভার,मातेज कोवर,Матей Коварж,م. كوفار,এম. কোভার,एम. कोवर,М. Коварж,62.6,10.2,48.0,0,48.0,95.6,,,,,,,,,,,15186732,Matej,Kovar
True,block,,corner,,right-foot,low-centre,0.013023505918682,0.0,7578647,54,3237,shot,37,2163,537,Lukáš Červ,Lukas,Cerv,lukas-cerv,L. Červ,M,6,377,M,n5tuja,952114,لوكاش تشيرف,Лукаш Черв,ل. تشيرف,Л. Черв,23.8,59.1,0,0,48.8,19.0,Raúl Rangel,jose-rangel,R. Rangel,G,1,3667.0,M,ekj3p4,990408.0,راؤول رانغيل,,,Рауль Ранхель,ر. رانغيل,,,Р. Ранхель,59.1,23.8,51.2,0,51.2,81.0,,,,,12.7,55.4,0.0,55.4,12.7,,15186732,,
False,block,,assisted,,right-foot,low-centre,0.030623031780124,0.0,7578641,50,2957,shot,41,2443,257,Julián Quiñones,Julian,Quinones,julian-quinones,J. Quiñones,F,33,45809,M,julianquinones33,843114,جوليان كينونيس,Хулиан Киньонес,ج. كينونيس,Х. Киньонес,16.0,37.0,0,0,50.7,19.0,Matěj Kovář,matej-kovar,M. Kovář,G,32,2459.0,M,fpq9qp,927366.0,ماتاي كوفار,ম্যাথিউ কোভার,मातेज कोवर,Матей Коварж,م. كوفار,এম. কোভার,एम. कोवर,М. Коварж,37.0,16.0,49.3,0,49.3,81.0,জুলিয়ান কুইনোনস,जूलियन क्वीनोनेस,জে. কুইনোনস,जे. क्वीनोनेस,14.4,38.3,0.0,38.3,14.4,,15186732,Matej,Kovar
True,save,,throw-in-set-piece,,left-foot,high-centre,0.10994291305542,0.13286525011063,7578637,46,2747,shot,45,2653,47,Lukáš Červ,Lukas,Cerv,lukas-cerv,L. Červ,M,6,377,M,n5tuja,952114,لوكاش تشيرف,Лукаш Черв,ل. تشيرف,Л. Черв,14.0,47.7,0,0,49.9,24.1,Raúl Rangel,jose-rangel,R. Rangel,G,1,3667.0,M,ekj3p4,990408.0,راؤول رانغيل,,,Рауль Ранхель,ر. رانغيل,,,Р. Ранхель,47.7,14.0,50.1,0,50.1,75.9,,,,,1.0,49.5,0.0,49.5,1.0,,15186732,,
False,miss,,assisted,,right-foot,close-high,0.010583363473415,0.0,7578623,45,2833,shot,1,2567,133,Julián Quiñones,Julian,Quinones,julian-quinones,J. Quiñones,F,33,45809,M,julianquinones33,843114,جوليان كينونيس,Хулиан Киньонес,ج. كينونيس,Х. Киньонес,27.5,18.3,0,0,47.7,56.9,Matěj Kovář,matej-kovar,M. Kovář,G,32,2459.0,M,fpq9qp,927366.0,ماتاي كوفار,ম্যাথিউ কোভার,मातेज कोवर,Матей Коварж,م. كوفار,এম. কোভার,एम. कोवर,М. Коварж,18.3,27.5,52.3,0,52.3,43.1,জুলিয়ান কুইনোনস,जूलियन क्वीनोनेस,জে. কুইনোনস,जे. क्वीनोनेस,,,,,,3.0,15186732,Matej,Kovar
True,miss,,set-piece,,right-foot,high-right,0.013279903680086,0.0,7578619,44,2619,shot,2,81,2619,David Douděra,David,Doudera,david-doudera,D. Doudera,M,21,249,M,nu3eqx,891442,ديفيد دوديرا,Давид Доудера,د. دوديرا,Д. Доудера,29.6,32.3,0,0,32.8,79.2,Raúl Rangel,jose-rangel,R. Rangel,G,1,3667.0,M,ekj3p4,990408.0,راؤول رانغيل,,,Рауль Ранхель,ر. رانغيل,,,Р. Ранхель,32.3,29.6,67.2,0,67.2,20.8,ডেভিড ডুডেরা,डेविड डौडेरा,ডি. ডুডেরা,डी. डौडेरा,,,,,,,15186732,,
False,miss,,assisted,,left-foot,high-left,0.058018036186695,0.0,7578614,39,2322,shot,7,378,2322,Roberto Alvarado,,,roberto-alvarado,R. Alvarado,F,25,7057,M,h6if3c,865500,روبرتو ألفارادو,Роберто Альварадо,ر. ألفارادو,Р. Альварадо,10.8,69.7,0,0,68.9,91.7,Matěj Kovář,matej-kovar,M. Kovář,G,32,2459.0,M,fpq9qp,927366.0,ماتاي كوفار,ম্যাথিউ কোভার,मातेज कोवर,Матей Коварж,م. كوفار,এম. কোভার,एम. कोवर,М. Коварж,69.7,10.8,31.1,0,31.1,8.3,রবার্তো আলভারাডো,रॉबर्टो अल्वाराडो,আর. আলভারাডো,आर. अल्वाराडो,,,,,,,15186732,Matej,Kovar
False,save,,assisted,,right-foot,high-right,0.028826171532273,0.049867462366819,7578616,39,2304,shot,7,396,2304,Jorge Sánchez,Jorge,Sanchez,jorge-sanchez,J. Sánchez,D,3,2414,M,qdb3np,832868,خورخي سانشيز,Хорхе Санчес,خ. سانشيز,Х. Санчес,10.7,75.1,0,0,47.1,20.3,Matěj Kovář,matej-kovar,M. Kovář,G,32,2459.0,M,fpq9qp,927366.0,ماتاي كوفار,ম্যাথিউ কোভার,मातेज कोवर,Матей Коварж,م. كوفار,এম. কোভার,एम. कोवर,М. Коварж,75.1,10.7,52.9,0,52.9,79.7,জর্জ সানচেজ,जॉर्ज सांचेज़,জে. সানচেজ,जे. सांचेज़,1.8,56.3,0.0,56.3,1.8,,15186732,Matej,Kovar
False,block,,assisted,,left-foot,low-centre,0.027527181431651,0.0,7578613,39,2288,shot,7,412,2288,Gilberto Mora,Gilberto Mora,,gilberto-mora,G. Mora,M,10,32383,M,sxxbby,1914576,غيلبرتو مورا,Хильберто Мора,غ. مورا,Х. Мора,24.7,55.7,0,0,48.4,19.0,Matěj Kovář,matej-kovar,M. Kovář,G,32,2459.0,M,fpq9qp,927366.0,ماتاي كوفار,ম্যাথিউ কোভার,मातेज कोवर,Матей Коварж,م. كوفار,এম. কোভার,एम. कोवर,М. Коварж,55.7,24.7,51.6,0,51.6,81.0,,,,,21.9,55.2,0.0,55.2,21.9,,15186732,Matej,Kovar
False,miss,,set-piece,,right-foot,left,0.031651150435209,0.0,7578607,37,2189,shot,9,511,2189,Israel Reyes,,,israel-reyes,I. Reyes,D,3,2041,M,g8wmny,989236,إزرائيل رييس,Исраэль Рейес,إ. رييس,И. Рейес,14.1,52.6,0,0,60.2,9.7,Matěj Kovář,matej-kovar,M. Kovář,G,32,2459.0,M,fpq9qp,927366.0,ماتاي كوفار,ম্যাথিউ কোভার,मातेज कोवर,Матей Коварж,م. كوفار,এম. কোভার,एम. कोवर,М. Коварж,52.6,14.1,39.8,0,39.8,90.3,ইসরাইল রেইস,इसराइल रेयेस,আই. রেইস,आई. रेयेस,,,,,,,15186732,Matej,Kovar
True,block,,assisted,,right-foot,low-centre,0.095745034515858,0.0,7578590,27,1586,shot,19,1114,1586,Denis Višinský,Denis,Visinsky,denis-visinsky,D. Višinský,M,9,293,M,xzqgu7,1088727,دينيس فيشينسكي,Денис Вишинский,د. فيشينسكي,Д. Вишинский,12.5,44.6,0,0,51.1,19.0,Raúl Rangel,jose-rangel,R. Rangel,G,1,3667.0,M,ekj3p4,990408.0,راؤول رانغيل,,,Рауль Ранхель,ر. رانغيل,,,Р. Ранхель,44.6,12.5,48.9,0,48.9,81.0,ডেনিস ভিসিনস্কি,डेनिस विसिंस्की,ডি. ভিশনস্কি,डी. विसिंस्की,11.0,45.1,0.0,45.1,11.0,,15186732,,
True,miss,,throw-in-set-piece,,right-foot,right,0.021778961643577,0.0,7578432,15,855,shot,31,1845,855,Denis Višinský,Denis,Visinsky,denis-visinsky,D. Višinský,M,9,293,M,xzqgu7,1088727,دينيس فيشينسكي,Денис Вишинский,د. فيشينسكي,Д. Вишинский,25.9,29.5,0,0,40.5,30.6,Raúl Rangel,jose-rangel,R. Rangel,G,1,3667.0,M,ekj3p4,990408.0,راؤول رانغيل,,,Рауль Ранхель,ر. رانغيل,,,Р. Ранхель,29.5,25.9,59.5,0,59.5,69.4,ডেনিস ভিসিনস্কি,डेनिस विसिंस्की,ডি. ভিশনস্কি,डी. विसिंस्की,,,,,,,15186732,,
True,miss,,throw-in-set-piece,,left-foot,high-left,0.033822581171989,0.0,7578428,12,696,shot,34,2004,696,Michal Sadílek,Michal,Sadilek,michal-sadilek,M. Sadílek,M,23,590,M,j8ht7r,825731,ميشال ساديليك,Михал Садилек,م. ساديليك,М. Садилек,15.2,57.6,0,0,70.8,45.8,Raúl Rangel,jose-rangel,R. Rangel,G,1,3667.0,M,ekj3p4,990408.0,راؤول رانغيل,,,Рауль Ранхель,ر. رانغيل,,,Р. Ранхель,57.6,15.2,29.2,0,29.2,54.2,মিচল সাদিলেক,मिशल साडिलेक,এম. সাদিলেক,एम. साडिलेक,,,,,,,15186732,,
True,miss,,regular,,right-foot,close-left,0.11170563846827,0.0,7578393,8,429,shot,38,2271,429,Denis Višinský,Denis,Visinsky,denis-visinsky,D. Višinský,M,9,293,M,xzqgu7,1088727,دينيس فيشينسكي,Денис Вишинский,د. فيشينسكي,Д. Вишинский,10.4,60.5,0,0,57.1,2.8,Raúl Rangel,jose-rangel,R. Rangel,G,1,3667.0,M,ekj3p4,990408.0,راؤول رانغيل,,,Рауль Ранхель,ر. رانغيل,,,Р. Ранхель,60.5,10.4,42.9,0,42.9,97.2,ডেনিস ভিসিনস্কি,डेनिस विसिंस्की,ডি. ভিশনস্কি,डी. विसिंस्की,,,,,,,15186732,,
